bgc_id	bgc_source	bgc_url	bgc_species	bgc_ncbi_taxon	gene_id	gene_iri	pathway_id	pathway_title	pathway_iri	link_type
cluster-4	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-4	Arabidopsis thaliana	3702	AT1G24100	https://identifiers.org/tair.name/AT1G24100	PC233_r17.0.0_20260203162556	glucosinolate biosynthesis from tetrahomomethionine	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC233_r17.0.0_20260203162556	direct_gene_ispartof
cluster-4	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-4	Arabidopsis thaliana	3702	AT1G24100	https://identifiers.org/tair.name/AT1G24100	PC414_r17.0.0_20260203162556	glucosinolate biosynthesis from pentahomomethionine	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC414_r17.0.0_20260203162556	direct_gene_ispartof
cluster-4	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-4	Arabidopsis thaliana	3702	AT1G24100	https://identifiers.org/tair.name/AT1G24100	PC450_r17.0.0_20260203162556	glucosinolate biosynthesis from hexahomomethionine	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC450_r17.0.0_20260203162556	direct_gene_ispartof
cluster-4	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-4	Arabidopsis thaliana	3702	AT1G24100	https://identifiers.org/tair.name/AT1G24100	PC53_r17.0.0_20260203162556	glucosinolate biosynthesis from trihomomethionine	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC53_r17.0.0_20260203162556	direct_gene_ispartof
cluster-4	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-4	Arabidopsis thaliana	3702	AT1G24100	https://identifiers.org/tair.name/AT1G24100	PC722_r17.0.0_20260203162556	glucosinolate biosynthesis from tryptophan	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC722_r17.0.0_20260203162556	direct_gene_ispartof
cluster-4	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-4	Arabidopsis thaliana	3702	AT1G24100	https://identifiers.org/tair.name/AT1G24100	PC913_r17.0.0_20260203162556	glucosinolate biosynthesis from phenylalanine	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC913_r17.0.0_20260203162556	direct_gene_ispartof
cluster-42	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-42	Arabidopsis thaliana	3702	AT3G57050	https://identifiers.org/tair.name/AT3G57050	PC664_r17.0.0_20260203162556	homocysteine and cysteine interconversion	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC664_r17.0.0_20260203162556	direct_gene_ispartof
cluster-46	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-46	Arabidopsis thaliana	3702	AT4G15280	https://identifiers.org/tair.name/AT4G15280	PC152_r17.0.0_20260203162556	rutin biosynthesis	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC152_r17.0.0_20260203162556	direct_gene_ispartof
cluster-46	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-46	Arabidopsis thaliana	3702	AT4G15280	https://identifiers.org/tair.name/AT4G15280	PC332_r17.0.0_20260203162556	superpathway of flavones and derivatives biosynthesis	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC332_r17.0.0_20260203162556	direct_gene_ispartof
cluster-46	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-46	Arabidopsis thaliana	3702	AT4G15280	https://identifiers.org/tair.name/AT4G15280	PC356_r17.0.0_20260203162556	quercetin glucoside biosynthesis (Allium)	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC356_r17.0.0_20260203162556	direct_gene_ispartof
cluster-46	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-46	Arabidopsis thaliana	3702	AT4G15280	https://identifiers.org/tair.name/AT4G15280	PC420_r17.0.0_20260203162556	flavonol acylglucoside biosynthesis III-quercetin derivatives	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC420_r17.0.0_20260203162556	direct_gene_ispartof
cluster-46	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-46	Arabidopsis thaliana	3702	AT4G15280	https://identifiers.org/tair.name/AT4G15280	PC446_r17.0.0_20260203162556	quercetin triglucoside biosynthesis	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC446_r17.0.0_20260203162556	direct_gene_ispartof
cluster-46	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-46	Arabidopsis thaliana	3702	AT4G15280	https://identifiers.org/tair.name/AT4G15280	PC50_r17.0.0_20260203162556	superpathway of flavones and derivatives biosynthesis	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC50_r17.0.0_20260203162556	direct_gene_ispartof
cluster-46	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-46	Arabidopsis thaliana	3702	AT4G15280	https://identifiers.org/tair.name/AT4G15280	PC675_r17.0.0_20260203162556	quercetin glycoside biosynthesis (Arabidopsis)	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC675_r17.0.0_20260203162556	direct_gene_ispartof
cluster-46	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-46	Arabidopsis thaliana	3702	AT4G15280	https://identifiers.org/tair.name/AT4G15280	PC870_r17.0.0_20260203162556	flavonol glucosylation I	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC870_r17.0.0_20260203162556	direct_gene_ispartof
cluster-46	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-46	Arabidopsis thaliana	3702	AT4G15280	https://identifiers.org/tair.name/AT4G15280	PC900_r17.0.0_20260203162556	quercetin gentiotetraside biosynthesis	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC900_r17.0.0_20260203162556	direct_gene_ispartof
cluster-46	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-46	Arabidopsis thaliana	3702	AT4G15340	https://identifiers.org/tair.name/AT4G15340	PC169_r17.0.0_20260203162556	(3E)-4,8-dimethylnona-1,3,7-triene biosynthesis II	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC169_r17.0.0_20260203162556	direct_gene_ispartof
cluster-46	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-46	Arabidopsis thaliana	3702	AT4G15370	https://identifiers.org/tair.name/AT4G15370	PC888_r17.0.0_20260203162556	baruol biosynthesis	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC888_r17.0.0_20260203162556	direct_gene_ispartof
cluster-47	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-47	Arabidopsis thaliana	3702	AT4G16700	https://identifiers.org/tair.name/AT4G16700	PC1160_r17.0.0_20260203162556	superpathway of phospholipid biosynthesis II (plants)	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1160_r17.0.0_20260203162556	direct_gene_ispartof
cluster-47	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-47	Arabidopsis thaliana	3702	AT4G16700	https://identifiers.org/tair.name/AT4G16700	PC950_r17.0.0_20260203162556	phosphatidylserine and phosphatidylethanolamine biosynthesis I	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC950_r17.0.0_20260203162556	direct_gene_ispartof
cluster-47	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-47	Arabidopsis thaliana	3702	AT4G16740	https://identifiers.org/tair.name/AT4G16740	PC437_r17.0.0_20260203162556	farnesene biosynthesis	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC437_r17.0.0_20260203162556	direct_gene_ispartof
cluster-47	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-47	Arabidopsis thaliana	3702	AT4G16740	https://identifiers.org/tair.name/AT4G16740	PC812_r17.0.0_20260203162556	monoterpene biosynthesis	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC812_r17.0.0_20260203162556	direct_gene_ispartof
cluster-49	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-49	Arabidopsis thaliana	3702	AT4G20870	https://identifiers.org/tair.name/AT4G20870	PC203_r17.0.0_20260203162556	sphingolipid biosynthesis (plants)	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC203_r17.0.0_20260203162556	direct_gene_ispartof
cluster-50	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-50	Arabidopsis thaliana	3702	AT4G23600	https://identifiers.org/tair.name/AT4G23600	PC664_r17.0.0_20260203162556	homocysteine and cysteine interconversion	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC664_r17.0.0_20260203162556	direct_gene_ispartof
cluster-51	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-51	Arabidopsis thaliana	3702	AT5G17030	https://identifiers.org/tair.name/AT5G17030	PC152_r17.0.0_20260203162556	rutin biosynthesis	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC152_r17.0.0_20260203162556	direct_gene_ispartof
cluster-51	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-51	Arabidopsis thaliana	3702	AT5G17030	https://identifiers.org/tair.name/AT5G17030	PC332_r17.0.0_20260203162556	superpathway of flavones and derivatives biosynthesis	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC332_r17.0.0_20260203162556	direct_gene_ispartof
cluster-51	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-51	Arabidopsis thaliana	3702	AT5G17030	https://identifiers.org/tair.name/AT5G17030	PC356_r17.0.0_20260203162556	quercetin glucoside biosynthesis (Allium)	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC356_r17.0.0_20260203162556	direct_gene_ispartof
cluster-51	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-51	Arabidopsis thaliana	3702	AT5G17030	https://identifiers.org/tair.name/AT5G17030	PC420_r17.0.0_20260203162556	flavonol acylglucoside biosynthesis III-quercetin derivatives	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC420_r17.0.0_20260203162556	direct_gene_ispartof
cluster-51	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-51	Arabidopsis thaliana	3702	AT5G17030	https://identifiers.org/tair.name/AT5G17030	PC446_r17.0.0_20260203162556	quercetin triglucoside biosynthesis	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC446_r17.0.0_20260203162556	direct_gene_ispartof
cluster-51	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-51	Arabidopsis thaliana	3702	AT5G17030	https://identifiers.org/tair.name/AT5G17030	PC50_r17.0.0_20260203162556	superpathway of flavones and derivatives biosynthesis	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC50_r17.0.0_20260203162556	direct_gene_ispartof
cluster-51	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-51	Arabidopsis thaliana	3702	AT5G17030	https://identifiers.org/tair.name/AT5G17030	PC675_r17.0.0_20260203162556	quercetin glycoside biosynthesis (Arabidopsis)	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC675_r17.0.0_20260203162556	direct_gene_ispartof
cluster-51	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-51	Arabidopsis thaliana	3702	AT5G17030	https://identifiers.org/tair.name/AT5G17030	PC870_r17.0.0_20260203162556	flavonol glucosylation I	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC870_r17.0.0_20260203162556	direct_gene_ispartof
cluster-51	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-51	Arabidopsis thaliana	3702	AT5G17030	https://identifiers.org/tair.name/AT5G17030	PC900_r17.0.0_20260203162556	quercetin gentiotetraside biosynthesis	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC900_r17.0.0_20260203162556	direct_gene_ispartof
cluster-52	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-52	Arabidopsis thaliana	3702	AT5G23960	https://identifiers.org/tair.name/AT5G23960	PC1113_r17.0.0_20260203162556	superpathway of oleoresin turpentine biosynthesis	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1113_r17.0.0_20260203162556	direct_gene_ispartof
cluster-52	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-52	Arabidopsis thaliana	3702	AT5G23960	https://identifiers.org/tair.name/AT5G23960	PC1137_r17.0.0_20260203162556	zerumbone biosynthesis	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1137_r17.0.0_20260203162556	direct_gene_ispartof
cluster-52	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-52	Arabidopsis thaliana	3702	AT5G23960	https://identifiers.org/tair.name/AT5G23960	PC781_r17.0.0_20260203162556	β-caryophyllene biosynthesis	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC781_r17.0.0_20260203162556	direct_gene_ispartof
cluster-52	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-52	Arabidopsis thaliana	3702	AT5G23960	https://identifiers.org/tair.name/AT5G23960	PC929_r17.0.0_20260203162556	oleoresin sesquiterpene volatiles biosynthesis	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC929_r17.0.0_20260203162556	direct_gene_ispartof
cluster-52	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-52	Arabidopsis thaliana	3702	AT5G23980	https://identifiers.org/tair.name/AT5G23980	PC254_r17.0.0_20260203162556	iron reduction and absorption	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC254_r17.0.0_20260203162556	direct_gene_ispartof
cluster-57	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-57	Arabidopsis thaliana	3702	AT5G42600	https://identifiers.org/tair.name/AT5G42600	PC1079_r17.0.0_20260203162556	marneral biosynthesis	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC1079_r17.0.0_20260203162556	direct_gene_ispartof
cluster-6	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-6	Arabidopsis thaliana	3702	AT1G30520	https://identifiers.org/tair.name/AT1G30520	PC382_r17.0.0_20260203162556	2-carboxy-1,4-naphthoquinol biosynthesis	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC382_r17.0.0_20260203162556	direct_gene_ispartof
cluster-6	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-6	Arabidopsis thaliana	3702	AT1G30520	https://identifiers.org/tair.name/AT1G30520	PC512_r17.0.0_20260203162556	1,4-dihydroxy-2-naphthoate biosynthesis II (plants)	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC512_r17.0.0_20260203162556	direct_gene_ispartof
cluster-6	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-6	Arabidopsis thaliana	3702	AT1G30520	https://identifiers.org/tair.name/AT1G30520	PC721_r17.0.0_20260203162556	superpathway of phylloquinol biosynthesis	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC721_r17.0.0_20260203162556	direct_gene_ispartof
cluster-60	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-60	Arabidopsis thaliana	3702	AT5G47990	https://identifiers.org/tair.name/AT5G47990	PC800_r17.0.0_20260203162556	thalianol and derivatives biosynthesis	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC800_r17.0.0_20260203162556	direct_gene_ispartof
cluster-60	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-60	Arabidopsis thaliana	3702	AT5G48000	https://identifiers.org/tair.name/AT5G48000	PC800_r17.0.0_20260203162556	thalianol and derivatives biosynthesis	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC800_r17.0.0_20260203162556	direct_gene_ispartof
cluster-60	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-60	Arabidopsis thaliana	3702	AT5G48010	https://identifiers.org/tair.name/AT5G48010	PC800_r17.0.0_20260203162556	thalianol and derivatives biosynthesis	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC800_r17.0.0_20260203162556	direct_gene_ispartof
cluster-63	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-63	Arabidopsis thaliana	3702	AT5G57220	https://identifiers.org/tair.name/AT5G57220	PC722_r17.0.0_20260203162556	glucosinolate biosynthesis from tryptophan	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC722_r17.0.0_20260203162556	direct_gene_ispartof
cluster-63	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-63	Arabidopsis thaliana	3702	AT5G57220	https://identifiers.org/tair.name/AT5G57220	PC778_r17.0.0_20260203162556	indole glucosinolate activation (intact plant cell)	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC778_r17.0.0_20260203162556	direct_gene_ispartof
cluster-8	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-8	Arabidopsis thaliana	3702	AT1G49430	https://identifiers.org/tair.name/AT1G49430	PC350_r17.0.0_20260203162556	long-chain fatty acid activation	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC350_r17.0.0_20260203162556	direct_gene_ispartof
cluster-8	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-8	Arabidopsis thaliana	3702	AT1G49430	https://identifiers.org/tair.name/AT1G49430	PC72_r17.0.0_20260203162556	wax esters biosynthesis II	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC72_r17.0.0_20260203162556	direct_gene_ispartof
cluster-8	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-8	Arabidopsis thaliana	3702	AT1G49430	https://identifiers.org/tair.name/AT1G49430	PC736_r17.0.0_20260203162556	palmitate biosynthesis II (type II fatty acid synthase)	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC736_r17.0.0_20260203162556	direct_gene_ispartof
cluster-8	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-8	Arabidopsis thaliana	3702	AT1G49430	https://identifiers.org/tair.name/AT1G49430	PC838_r17.0.0_20260203162556	superpathway of fatty acid biosynthesis II (plant)	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC838_r17.0.0_20260203162556	direct_gene_ispartof
cluster-8	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-8	Arabidopsis thaliana	3702	AT1G49430	https://identifiers.org/tair.name/AT1G49430	PC877_r17.0.0_20260203162556	alkane biosynthesis II	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC877_r17.0.0_20260203162556	direct_gene_ispartof
cluster-8	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-8	Arabidopsis thaliana	3702	AT1G49430	https://identifiers.org/tair.name/AT1G49430	PC954_r17.0.0_20260203162556	phosphatidylcholine acyl editing	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC954_r17.0.0_20260203162556	direct_gene_ispartof
cluster-8	plantiSMASH	https://plantismash.bioinformatics.nl/precalc/v2/Arabidopsis_thaliana_GCF_000001735.4/#cluster-8	Arabidopsis thaliana	3702	AT1G49430	https://identifiers.org/tair.name/AT1G49430	PC966_r17.0.0_20260203162556	oleate biosynthesis I (plants)	http://rdf-plantmetwiki.bioinformatics.nl/pathways/PC966_r17.0.0_20260203162556	direct_gene_ispartof
